InvoiceDate,StockCode,units_sold,revenue,n_invoices,units_roll_7,revenue_roll_7,units_roll_14,revenue_roll_14,units_roll_30,revenue_roll_30,units_lag_1,units_lag_7,units_lag_14,day_of_week,day_of_month,month,quarter,is_weekend,is_dec
2023-12-10,SKU10011,8,18.48,1,8.14,18.81,5.5,12.7,5.97,13.76,9.0,3.0,9.0,6,10,12,4,1,1
2023-12-11,SKU10011,21,48.51,7,10.29,23.76,6.93,16.0,6.27,14.45,8.0,6.0,1.0,0,11,12,4,0,1
2023-12-12,SKU10011,8,18.13,5,10.71,24.7,7.43,17.14,5.97,13.75,21.0,5.0,1.0,1,12,12,4,0,1
2023-12-13,SKU10011,4,9.24,2,10.29,23.71,7.5,17.3,5.93,13.67,8.0,7.0,3.0,2,13,12,4,0,1
2023-12-14,SKU10011,6,13.86,3,9.71,22.39,7.86,18.12,5.93,13.67,4.0,10.0,1.0,3,14,12,4,0,1
2023-12-15,SKU10011,13,30.03,3,9.86,22.72,8.71,20.1,6.07,13.98,6.0,12.0,1.0,4,15,12,4,0,1
2023-12-16,SKU10011,19,43.89,7,11.29,26.02,9.36,21.59,6.3,14.52,13.0,9.0,10.0,5,16,12,4,1,1
2023-12-18,SKU10011,9,20.79,4,11.43,26.35,9.79,22.58,6.57,15.13,19.0,8.0,3.0,0,18,12,4,0,1
2023-12-19,SKU10011,2,4.62,2,8.71,20.08,9.5,21.92,6.6,15.21,9.0,21.0,6.0,1,19,12,4,0,1
2023-12-20,SKU10011,15,34.65,4,9.71,22.44,10.21,23.57,6.97,16.06,2.0,8.0,5.0,2,20,12,4,0,1
2023-12-21,SKU10011,14,32.34,5,11.14,25.74,10.71,24.72,7.4,17.06,15.0,4.0,7.0,3,21,12,4,0,1
2023-12-22,SKU10011,2,4.62,2,10.57,24.42,10.14,23.4,7.4,17.06,14.0,6.0,10.0,4,22,12,4,0,1
2023-12-23,SKU10011,3,6.93,1,9.14,21.12,9.5,21.92,7.3,16.83,2.0,13.0,12.0,5,23,12,4,1,1
2023-12-24,SKU10011,1,2.31,1,6.57,15.18,8.93,20.6,7.03,16.21,3.0,19.0,9.0,6,24,12,4,1,1
2023-12-25,SKU10011,101,233.31,2,19.71,45.54,15.57,35.94,10.2,23.53,1.0,9.0,8.0,0,25,12,4,0,1
2023-12-26,SKU10011,2,4.62,1,19.71,45.54,14.21,32.81,10.2,23.55,101.0,2.0,21.0,1,26,12,4,0,1
2023-12-27,SKU10011,4,8.89,3,18.14,41.86,13.93,32.15,10.03,23.15,2.0,15.0,8.0,2,27,12,4,0,1
2023-12-28,SKU10011,8,18.48,4,17.29,39.88,14.21,32.81,10.27,23.69,4.0,14.0,4.0,3,28,12,4,0,1
2023-12-29,SKU10011,2,3.92,1,17.29,39.78,13.93,32.1,10.3,23.75,8.0,2.0,6.0,4,29,12,4,0,1
2023-12-30,SKU10011,4,9.24,2,17.43,40.11,13.29,30.62,10.33,23.82,2.0,3.0,13.0,5,30,12,4,1,1
2023-12-31,SKU10011,8,18.48,2,18.43,42.42,12.5,28.8,10.57,24.36,4.0,1.0,19.0,6,31,12,4,1,1
2024-01-01,SKU10011,12,27.720000000000002,4,5.71,13.05,12.71,29.3,10.93,25.21,8.0,101.0,9.0,0,1,1,1,0,0
2024-01-02,SKU10011,5,11.55,3,6.14,14.04,12.93,29.79,10.77,24.82,12.0,2.0,2.0,1,2,1,1,0,0
2024-01-03,SKU10011,105,242.55,2,20.57,47.42,19.36,44.64,14.17,32.68,5.0,4.0,15.0,2,3,1,1,0,0
2024-01-04,SKU10011,3,6.93,2,19.86,45.77,18.57,42.82,14.07,32.45,105.0,8.0,14.0,3,4,1,1,0,0
2024-01-05,SKU10011,3,6.93,1,20.0,46.2,18.64,42.99,14.0,32.29,3.0,2.0,2.0,4,5,1,1,0,0
2024-01-08,SKU10011,1,2.31,1,19.57,45.21,18.5,42.66,13.8,31.83,3.0,4.0,3.0,0,8,1,1,0,0
2024-01-09,SKU10011,3,6.93,2,18.86,43.56,18.64,42.99,13.57,31.29,1.0,8.0,1.0,1,9,1,1,0,0
2024-01-10,SKU10011,6,12.110000000000001,2,18.0,41.33,11.86,27.19,13.37,30.77,3.0,12.0,101.0,2,10,1,1,0,0
2024-01-12,SKU10011,2,4.62,1,17.57,40.34,11.86,27.19,13.13,30.23,6.0,5.0,2.0,4,12,1,1,0,0
2024-01-15,SKU10011,6,13.86,1,3.43,7.67,12.0,27.55,13.07,30.08,2.0,105.0,4.0,0,15,1,1,0,0
2024-01-16,SKU10011,8,18.48,3,4.14,9.32,12.0,27.54,12.63,29.08,6.0,3.0,8.0,1,16,1,1,0,0
2024-01-17,SKU10011,100,231.0,2,18.0,41.33,19.0,43.76,15.7,36.17,8.0,3.0,2.0,2,17,1,1,0,0
2024-01-18,SKU10011,5,11.55,2,18.57,42.65,19.07,43.93,15.73,36.25,100.0,1.0,4.0,3,18,1,1,0,0
2024-01-19,SKU10011,54,124.74000000000001,3,25.86,59.48,22.36,51.52,17.33,39.95,5.0,3.0,8.0,4,19,1,1,0,0
2024-01-20,SKU10011,5,11.2,2,25.71,59.35,21.86,50.34,17.07,39.32,54.0,6.0,12.0,5,20,1,1,1,0
2024-01-21,SKU10011,2,4.62,1,25.71,59.35,21.64,49.84,16.5,38.01,5.0,2.0,5.0,6,21,1,1,1,0
2024-01-22,SKU10011,4,9.24,2,25.43,58.69,14.43,33.18,16.33,37.62,2.0,6.0,105.0,0,22,1,1,0,0
2024-01-23,SKU10011,18,41.58,6,26.86,61.99,15.5,35.66,16.87,38.86,4.0,8.0,3.0,1,23,1,1,0,0
2024-01-24,SKU10011,6,13.86,2,13.43,30.97,15.71,36.15,16.57,38.16,18.0,100.0,3.0,2,24,1,1,0,0
2024-01-25,SKU10011,4,9.24,1,13.29,30.64,15.93,36.64,16.23,37.39,6.0,5.0,1.0,3,25,1,1,0,0
2024-01-26,SKU10011,13,30.03,2,7.43,17.11,16.64,38.3,16.6,38.24,4.0,54.0,3.0,4,26,1,1,0,0
2024-01-28,SKU10011,6,12.46,2,7.57,17.29,16.64,38.32,16.7,38.43,13.0,5.0,6.0,6,28,1,1,1,0
2024-01-29,SKU10011,9,20.79,4,8.57,19.6,17.14,39.48,16.97,39.04,6.0,2.0,2.0,0,29,1,1,0,0
2024-01-30,SKU10011,4,9.24,2,8.57,19.6,17.0,39.14,13.73,31.57,9.0,4.0,6.0,1,30,1,1,0,0
2024-01-31,SKU10011,5,11.55,2,6.71,15.31,16.79,38.65,13.83,31.8,4.0,18.0,8.0,2,31,1,1,0,0
2024-02-01,SKU10011,1,2.31,1,6.0,13.66,9.71,22.32,13.73,31.58,5.0,6.0,100.0,3,1,2,1,0,0
2024-02-02,SKU10011,1,2.31,1,5.57,12.67,9.43,21.66,13.5,31.04,1.0,4.0,5.0,4,2,2,1,0,0
2024-02-03,SKU10011,1,2.31,1,3.86,8.71,5.64,12.91,13.47,30.99,1.0,13.0,54.0,5,3,2,1,1,0
2024-02-05,SKU10011,2,4.62,1,3.29,7.59,5.43,12.44,13.4,30.84,1.0,6.0,5.0,0,5,2,1,0,0
2024-02-07,SKU10011,7,16.17,1,3.0,6.93,5.79,13.26,13.37,30.76,2.0,9.0,2.0,2,7,2,1,0,0
2024-02-08,SKU10011,8,18.48,4,3.57,8.25,6.07,13.92,13.23,30.45,7.0,4.0,4.0,3,8,2,1,0,0
2024-02-10,SKU10011,12,25.62,4,4.57,10.26,5.64,12.78,13.47,30.92,8.0,5.0,18.0,5,10,2,1,1,0
2024-02-11,SKU10011,2,4.62,2,4.71,10.59,5.36,12.12,10.03,22.99,12.0,1.0,6.0,6,11,2,1,1,0
2024-02-12,SKU10011,8,18.48,4,5.71,12.9,5.64,12.78,10.2,23.38,2.0,1.0,4.0,0,12,2,1,0,0
2024-02-13,SKU10011,7,16.17,3,6.57,14.88,5.21,11.8,10.33,23.68,8.0,1.0,13.0,1,13,2,1,0,0
2024-02-14,SKU10011,13,30.03,3,8.14,18.51,5.71,13.05,10.73,24.61,7.0,2.0,6.0,2,14,2,1,0,0
2024-02-15,SKU10011,5,11.55,2,7.86,17.85,5.43,12.39,10.8,24.76,13.0,7.0,9.0,3,15,2,1,0,0
2024-02-16,SKU10011,2,4.62,1,7.0,15.87,5.29,12.06,10.67,24.51,5.0,8.0,4.0,4,16,2,1,0,0
2024-02-17,SKU10011,6,13.86,2,6.14,14.19,5.36,12.22,10.8,24.82,2.0,12.0,5.0,5,17,2,1,1,0
2024-02-18,SKU10011,1,2.31,1,6.0,13.86,5.36,12.23,10.63,24.43,6.0,2.0,1.0,6,18,2,1,1,0
2024-02-19,SKU10011,1,2.31,1,5.0,11.55,5.36,12.23,10.4,23.9,1.0,8.0,1.0,0,19,2,1,0,0
2024-02-21,SKU10011,14,32.34,2,6.0,13.86,6.29,14.37,7.53,17.27,1.0,7.0,1.0,2,21,2,1,0,0
2024-02-22,SKU10011,8,18.48,2,5.29,12.21,6.71,15.36,7.63,17.5,14.0,13.0,2.0,3,22,2,1,0,0
2024-02-23,SKU10011,8,18.48,5,5.71,13.2,6.79,15.52,6.1,13.96,8.0,5.0,7.0,4,23,2,1,0,0
2024-02-25,SKU10011,1,2.31,1,5.57,12.87,6.29,14.37,5.97,13.67,8.0,2.0,8.0,6,25,2,1,1,0
2024-02-26,SKU10011,3,6.93,2,5.14,11.88,5.64,13.04,6.0,13.74,1.0,6.0,12.0,0,26,2,1,0,0
2024-02-27,SKU10011,11,25.41,3,6.57,15.18,6.29,14.52,6.23,14.28,3.0,1.0,2.0,1,27,2,1,0,0
2024-02-29,SKU10011,3,6.93,2,6.86,15.84,5.93,13.7,5.73,13.13,11.0,1.0,8.0,3,29,2,1,0,0
2024-03-01,SKU10011,13,30.03,7,6.71,15.51,6.36,14.68,5.97,13.67,3.0,14.0,7.0,4,1,3,1,0,0
2024-03-02,SKU10011,13,30.03,3,7.43,17.16,6.36,14.68,6.27,14.36,13.0,8.0,13.0,5,2,3,1,1,0
2024-03-04,SKU10011,5,10.15,2,7.0,15.97,6.36,14.59,6.0,13.7,13.0,8.0,5.0,0,4,3,1,0,0
2024-03-05,SKU10011,11,25.410000000000004,4,8.43,19.27,7.0,16.07,6.17,14.13,5.0,1.0,2.0,1,5,3,1,0,0
2024-03-07,SKU10011,12,27.720000000000002,4,9.71,22.24,7.43,17.06,6.27,14.36,11.0,3.0,6.0,3,7,3,1,0,0
2024-03-08,SKU10011,2,4.62,2,8.43,19.27,7.5,17.23,6.2,14.21,12.0,11.0,1.0,4,8,3,1,0,0
2024-03-09,SKU10011,8,18.48,4,9.14,20.92,8.0,18.38,6.3,14.44,2.0,3.0,1.0,5,9,3,1,1,0
2024-03-10,SKU10011,9,20.79,2,8.57,19.6,7.64,17.56,6.57,15.05,8.0,13.0,14.0,6,10,3,1,1,0
2024-03-11,SKU10011,6,13.86,3,7.57,17.29,7.5,17.23,6.73,15.44,9.0,13.0,8.0,0,11,3,1,0,0
2024-03-12,SKU10011,2,4.62,1,7.14,16.5,7.07,16.24,6.77,15.51,6.0,5.0,8.0,1,12,3,1,0,0
2024-03-13,SKU10011,1,2.31,1,5.71,13.2,7.07,16.24,6.73,15.44,2.0,11.0,1.0,2,13,3,1,0,0
2024-03-14,SKU10011,10,23.1,2,5.43,12.54,7.57,17.39,6.83,15.67,1.0,12.0,3.0,3,14,3,1,0,0
2024-03-16,SKU10011,3,6.93,2,5.57,12.87,7.0,16.07,6.67,15.28,10.0,2.0,11.0,5,16,3,1,1,0
2024-03-18,SKU10011,2,4.62,2,4.71,10.89,6.93,15.9,6.33,14.58,3.0,8.0,3.0,0,18,3,1,0,0
2024-03-19,SKU10011,2,4.62,1,3.71,8.58,6.14,14.09,6.33,14.58,2.0,9.0,13.0,1,19,3,1,0,0
2024-03-20,SKU10011,2,4.62,1,3.14,7.26,5.36,12.28,6.13,14.12,2.0,6.0,13.0,2,20,3,1,0,0
2024-03-21,SKU10011,9,20.79,2,4.14,9.57,5.64,13.03,6.2,14.28,2.0,2.0,5.0,3,21,3,1,0,0
2024-03-22,SKU10011,5,11.55,3,4.71,10.89,5.21,12.04,5.93,13.66,9.0,1.0,11.0,4,22,3,1,0,0
2024-03-23,SKU10011,4,8.89,2,3.86,8.86,4.64,10.7,5.9,13.57,5.0,10.0,12.0,5,23,3,1,1,0
2024-03-24,SKU10011,4,9.24,1,4.0,9.19,4.79,11.03,5.97,13.72,4.0,3.0,2.0,6,24,3,1,1,0
2024-03-25,SKU10011,4,9.24,2,4.29,9.85,4.5,10.37,5.9,13.57,4.0,2.0,8.0,0,25,3,1,0,0
2024-03-26,SKU10011,11,25.410000000000004,3,5.57,12.82,4.64,10.7,6.23,14.34,4.0,2.0,9.0,1,26,3,1,0,0
2024-03-27,SKU10011,6,13.86,3,6.14,14.14,4.64,10.7,6.4,14.73,11.0,2.0,6.0,2,27,3,1,0,0
2024-03-28,SKU10011,6,13.86,3,5.71,13.15,4.93,11.36,6.13,14.11,6.0,9.0,2.0,3,28,3,1,0,0
2024-03-29,SKU10011,103,237.93,2,19.71,45.49,12.21,28.19,9.3,21.42,6.0,5.0,1.0,4,29,3,1,0,0
2024-03-30,SKU10011,8,18.48,3,20.29,46.86,12.07,27.86,9.3,21.42,103.0,4.0,10.0,5,30,3,1,1,0
2024-03-31,SKU10011,1,2.31,1,19.86,45.87,11.93,27.53,9.3,21.42,8.0,4.0,3.0,6,31,3,1,1,0
2024-04-01,SKU10011,2,4.27,2,19.57,45.16,11.93,27.51,9.27,21.34,1.0,4.0,2.0,0,1,4,2,0,0
2024-04-02,SKU10011,23,53.13,4,21.29,49.12,13.43,30.97,9.67,22.26,2.0,11.0,2.0,1,2,4,2,0,0
2024-04-03,SKU10011,3,6.93,1,20.86,48.13,13.5,31.14,9.67,22.26,23.0,6.0,2.0,2,3,4,2,0,0
2024-04-04,SKU10011,7,16.17,3,21.0,48.46,13.36,30.81,9.47,21.8,3.0,6.0,9.0,3,4,4,2,0,0
2024-04-05,SKU10011,10,21.7,5,7.71,17.57,13.71,31.53,9.37,21.52,7.0,103.0,5.0,4,5,4,2,0,0
2024-04-06,SKU10011,1,2.31,1,6.71,15.26,13.5,31.06,9.23,21.26,10.0,8.0,4.0,5,6,4,2,1,0
2024-04-07,SKU10011,2,4.62,1,6.86,15.59,13.36,30.73,8.93,20.57,1.0,1.0,4.0,6,7,4,2,1,0
2024-04-08,SKU10011,9,20.79,3,7.86,17.95,13.71,31.56,8.83,20.34,2.0,2.0,4.0,0,8,4,2,0,0
2024-04-09,SKU10011,3,6.93,2,5.0,11.35,13.14,30.24,8.87,20.41,9.0,23.0,11.0,1,9,4,2,0,0
2024-04-10,SKU10011,3,6.93,2,5.0,11.35,12.93,29.74,8.7,20.03,3.0,3.0,6.0,2,10,4,2,0,0
2024-04-11,SKU10011,5,11.55,1,4.71,10.69,12.86,29.58,8.57,19.72,3.0,7.0,6.0,3,11,4,2,0,0
2024-04-13,SKU10011,11,25.41,2,4.86,11.22,6.29,14.4,8.73,20.1,5.0,10.0,103.0,5,13,4,2,1,0
2024-04-14,SKU10011,2,4.62,1,5.0,11.55,5.86,13.4,8.73,20.1,11.0,1.0,8.0,6,14,4,2,1,0
2024-04-15,SKU10011,4,9.24,2,5.29,12.21,6.07,13.9,8.83,20.33,2.0,2.0,1.0,0,15,4,2,0,0
2024-04-17,SKU10011,5,10.85,2,4.71,10.79,6.29,14.37,8.67,19.93,4.0,9.0,2.0,2,17,4,2,0,0
2024-04-18,SKU10011,3,6.93,2,4.71,10.79,4.86,11.07,8.67,19.93,5.0,3.0,23.0,3,18,4,2,0,0
2024-04-19,SKU10011,8,18.48,2,5.43,12.44,5.21,11.9,8.87,20.39,3.0,3.0,3.0,4,19,4,2,0,0
2024-04-20,SKU10011,102,235.62,2,19.29,44.45,12.0,27.57,12.2,28.09,8.0,5.0,7.0,5,20,4,2,1,0
2024-04-21,SKU10011,3,6.93,1,18.14,41.81,11.5,26.52,12.23,28.17,102.0,11.0,10.0,6,21,4,2,1,0
2024-04-23,SKU10011,9,20.79,2,19.14,44.12,12.07,27.84,12.23,28.17,3.0,2.0,1.0,1,23,4,2,0,0
2024-04-24,SKU10011,5,11.55,4,19.29,44.45,12.29,28.33,12.23,28.17,9.0,4.0,2.0,2,24,4,2,0,0
2024-04-25,SKU10011,9,20.790000000000003,3,19.86,45.87,12.29,28.33,12.4,28.56,5.0,5.0,9.0,3,25,4,2,0,0
2024-04-26,SKU10011,3,6.93,1,19.86,45.87,12.29,28.33,12.37,28.49,9.0,3.0,3.0,4,26,4,2,0,0
2024-04-27,SKU10011,4,9.24,1,19.29,44.55,12.36,28.5,12.37,28.49,3.0,8.0,3.0,5,27,4,2,1,0
2024-04-29,SKU10011,9,20.79,1,6.0,13.86,12.64,29.15,12.3,28.33,4.0,102.0,5.0,0,29,4,2,0,0
2024-04-30,SKU10011,11,25.41,3,7.14,16.5,12.64,29.16,12.47,28.72,9.0,3.0,11.0,1,30,4,2,0,0
2024-05-01,SKU10011,9,19.740000000000002,4,7.14,16.35,13.14,30.24,12.57,28.91,11.0,9.0,2.0,2,1,5,2,0,0
2024-05-02,SKU10011,10,23.1,4,7.86,18.0,13.57,31.22,9.47,21.75,9.0,5.0,4.0,3,2,5,2,0,0
2024-05-03,SKU10011,2,4.62,2,6.86,15.69,13.36,30.78,9.27,21.29,10.0,9.0,5.0,4,3,5,2,0,0
2024-05-04,SKU10011,6,13.86,3,7.29,16.68,13.57,31.28,9.43,21.67,2.0,3.0,3.0,5,4,5,2,1,0
2024-05-05,SKU10011,4,9.24,2,7.29,16.68,13.29,30.62,9.5,21.84,6.0,4.0,8.0,6,5,5,2,1,0
2024-05-06,SKU10011,9,20.79,3,7.29,16.68,6.64,15.27,9.03,20.76,4.0,9.0,102.0,0,6,5,2,0,0
2024-05-07,SKU10011,8,18.48,2,6.86,15.69,7.0,16.1,9.2,21.15,9.0,11.0,3.0,1,7,5,2,0,0
2024-05-08,SKU10011,1,2.31,1,5.71,13.2,6.43,14.78,9.0,20.68,8.0,9.0,9.0,2,8,5,2,0,0
2024-05-09,SKU10011,5,11.55,2,5.0,11.55,6.43,14.78,8.83,20.35,1.0,10.0,5.0,3,9,5,2,0,0
2024-05-10,SKU10011,5,11.55,2,5.43,12.54,6.14,14.12,8.97,20.65,5.0,2.0,9.0,4,10,5,2,0,0
2024-05-11,SKU10011,8,18.48,4,5.71,13.2,6.5,14.94,9.17,21.12,5.0,6.0,3.0,5,11,5,2,1,0
2024-05-12,SKU10011,3,6.93,1,5.57,12.87,6.43,14.78,8.97,20.65,8.0,4.0,4.0,6,12,5,2,1,0
2024-05-13,SKU10011,13,30.03,4,6.14,14.19,6.71,15.44,9.3,21.42,3.0,9.0,9.0,0,13,5,2,0,0
2024-05-14,SKU10011,8,18.48,4,6.14,14.19,6.5,14.94,9.47,21.81,13.0,8.0,11.0,1,14,5,2,0,0
2024-05-15,SKU10011,3,6.93,1,6.43,14.85,6.07,14.02,9.4,21.66,8.0,1.0,9.0,2,15,5,2,0,0
2024-05-16,SKU10011,3,6.93,1,6.14,14.19,5.57,12.87,9.13,21.04,3.0,5.0,10.0,3,16,5,2,0,0
2024-05-18,SKU10011,20,46.2,5,8.29,19.14,6.86,15.84,9.73,22.43,3.0,5.0,2.0,5,18,5,2,1,0
2024-05-19,SKU10011,1,2.31,1,7.29,16.83,6.5,15.02,9.63,22.19,20.0,8.0,6.0,6,19,5,2,1,0
2024-05-20,SKU10011,10,23.1,2,8.29,19.14,6.93,16.01,9.8,22.6,1.0,3.0,4.0,0,20,5,2,0,0
2024-05-21,SKU10011,2,4.62,2,6.71,15.51,6.43,14.85,9.77,22.53,10.0,13.0,9.0,1,21,5,2,0,0
2024-05-22,SKU10011,4,9.24,1,6.14,14.19,6.14,14.19,9.63,22.22,2.0,8.0,8.0,2,22,5,2,0,0
2024-05-23,SKU10011,6,13.86,3,6.57,15.18,6.5,15.02,6.43,14.83,4.0,3.0,1.0,3,23,5,2,0,0
2024-05-24,SKU10011,2,4.62,2,6.43,14.85,6.29,14.52,6.4,14.75,6.0,3.0,5.0,4,24,5,2,0,0
2024-05-25,SKU10011,16,36.96,6,5.86,13.53,7.07,16.34,6.63,15.29,2.0,20.0,5.0,5,25,5,2,1,0
2024-05-26,SKU10011,12,27.72,3,7.43,17.16,7.36,17.0,6.87,15.83,16.0,1.0,8.0,6,26,5,2,1,0
2024-05-27,SKU10011,11,25.41,4,7.57,17.49,7.93,18.32,6.93,15.98,12.0,10.0,3.0,0,27,5,2,0,0
2024-05-28,SKU10011,3,6.93,1,7.71,17.82,7.21,16.66,6.93,15.98,11.0,2.0,13.0,1,28,5,2,0,0
2024-05-29,SKU10011,13,30.03,4,9.0,20.79,7.57,17.49,7.23,16.67,3.0,4.0,8.0,2,29,5,2,0,0
2024-05-30,SKU10011,22,47.67,7,11.29,25.62,8.93,20.4,7.67,17.57,13.0,6.0,3.0,3,30,5,2,0,0
2024-05-31,SKU10011,14,32.34,2,13.0,29.58,9.71,22.22,7.77,17.8,22.0,2.0,3.0,4,31,5,2,0,0
2024-06-01,SKU10011,3,6.93,3,11.14,25.29,8.5,19.41,7.57,17.37,14.0,16.0,20.0,5,1,6,2,1,0
2024-06-02,SKU10011,1,1.96,1,9.57,21.61,8.5,19.38,7.27,16.67,3.0,12.0,1.0,6,2,6,2,1,0
2024-06-03,SKU10011,3,6.93,2,8.43,18.97,8.0,18.23,7.3,16.75,1.0,11.0,10.0,0,3,6,2,0,0
2024-06-04,SKU10011,5,11.55,2,8.71,19.63,8.21,18.73,7.27,16.67,3.0,3.0,2.0,1,4,6,2,0,0
2024-06-05,SKU10011,7,16.17,1,7.86,17.65,8.43,19.22,7.37,16.9,5.0,13.0,4.0,2,5,6,2,0,0
2024-06-06,SKU10011,6,13.86,3,5.57,12.82,8.43,19.22,7.27,16.67,7.0,22.0,6.0,3,6,6,2,0,0
2024-06-07,SKU10011,1,2.31,1,3.71,8.53,8.36,19.06,7.03,16.13,6.0,14.0,2.0,4,7,6,2,0,0
2024-06-08,SKU10011,1,2.31,1,3.43,7.87,7.29,16.58,7.03,16.13,1.0,3.0,16.0,5,8,6,2,1,0
2024-06-09,SKU10011,5,11.55,2,4.0,9.24,6.79,15.42,7.03,16.13,1.0,1.0,12.0,6,9,6,2,1,0
2024-06-10,SKU10011,4,9.24,3,4.14,9.57,6.29,14.27,7.0,16.05,5.0,3.0,11.0,0,10,6,2,0,0
2024-06-11,SKU10011,7,16.17,3,4.43,10.23,6.57,14.93,6.97,15.98,4.0,5.0,3.0,1,11,6,2,0,0
2024-06-12,SKU10011,1,2.31,1,3.57,8.25,5.71,12.95,6.9,15.82,7.0,7.0,13.0,2,12,6,2,0,0
2024-06-13,SKU10011,8,18.48,3,3.86,8.91,4.71,10.86,6.73,15.44,1.0,6.0,22.0,3,13,6,2,0,0
2024-06-14,SKU10011,13,30.03,5,5.57,12.87,4.64,10.7,6.9,15.82,8.0,1.0,14.0,4,14,6,2,0,0
2024-06-15,SKU10011,8,18.13,3,6.57,15.13,5.0,11.5,7.07,16.2,13.0,1.0,3.0,5,15,6,2,1,0
2024-06-16,SKU10011,4,9.24,1,6.43,14.8,5.21,12.02,7.1,16.27,8.0,5.0,1.0,6,16,6,2,1,0
2024-06-17,SKU10011,24,55.44,6,9.29,21.4,6.71,15.49,7.23,16.58,4.0,4.0,3.0,0,17,6,2,0,0
2024-06-18,SKU10011,2,4.27,2,8.57,19.7,6.5,14.96,7.27,16.65,24.0,7.0,5.0,1,18,6,2,0,0
2024-06-19,SKU10011,6,12.81,3,9.29,21.2,6.43,14.72,7.13,16.3,2.0,1.0,7.0,2,19,6,2,0,0
2024-06-20,SKU10011,5,11.55,3,8.86,20.21,6.36,14.56,7.23,16.53,6.0,8.0,6.0,3,20,6,2,0,0
2024-06-21,SKU10011,7,16.17,3,8.0,18.23,6.79,15.55,7.33,16.76,5.0,13.0,1.0,4,21,6,2,0,0
2024-06-22,SKU10011,2,4.62,1,7.14,16.3,6.86,15.72,7.2,16.46,7.0,8.0,1.0,5,22,6,2,1,0
2024-06-23,SKU10011,2,4.62,1,6.86,15.64,6.64,15.22,7.2,16.46,2.0,4.0,5.0,6,23,6,2,1,0
2024-06-24,SKU10011,5,11.55,1,4.14,9.37,6.71,15.39,6.83,15.61,2.0,24.0,4.0,0,24,6,2,0,0
2024-06-25,SKU10011,3,6.93,2,4.29,9.75,6.43,14.72,6.53,14.92,5.0,2.0,7.0,1,25,6,2,0,0
2024-06-26,SKU10011,6,13.86,1,4.29,9.9,6.79,15.55,6.37,14.53,3.0,6.0,1.0,2,26,6,2,0,0
2024-06-29,SKU10011,64,147.84,3,12.71,29.37,10.79,24.79,8.4,19.23,6.0,5.0,8.0,5,29,6,2,1,0
2024-06-30,SKU10011,6,13.86,2,12.57,29.04,10.29,23.64,8.17,18.69,64.0,7.0,13.0,6,30,6,2,1,0
2024-07-01,SKU10011,8,16.73,3,13.43,30.77,10.29,23.54,7.7,17.66,6.0,2.0,8.0,0,1,7,3,0,0
2024-07-03,SKU10011,14,32.34,5,15.14,34.73,11.0,25.18,7.7,17.66,8.0,2.0,4.0,2,3,7,3,0,0
2024-07-04,SKU10011,2,4.62,1,14.71,33.74,9.43,21.56,7.67,17.58,14.0,5.0,24.0,3,4,7,3,0,0
2024-07-05,SKU10011,2,4.62,1,14.57,33.41,9.43,21.58,7.7,17.67,2.0,3.0,2.0,4,5,7,3,0,0
2024-07-06,SKU10011,1,2.31,1,13.86,31.76,9.07,20.83,7.63,17.52,2.0,6.0,6.0,5,6,7,3,1,0
2024-07-07,SKU10011,7,16.17,3,5.71,12.95,9.21,21.16,7.7,17.67,1.0,64.0,5.0,6,7,7,3,1,0
2024-07-08,SKU10011,3,6.93,1,5.29,11.96,8.93,20.5,7.57,17.36,7.0,6.0,7.0,0,8,7,3,0,0
2024-07-09,SKU10011,4,9.24,1,4.71,10.89,9.07,20.83,7.5,17.21,3.0,8.0,2.0,1,9,7,3,0,0
2024-07-10,SKU10011,14,32.339999999999996,5,4.71,10.89,9.93,22.81,7.93,18.21,4.0,14.0,2.0,2,10,7,3,0,0
2024-07-11,SKU10011,10,23.099999999999998,3,5.86,13.53,10.29,23.64,8.23,18.9,14.0,2.0,5.0,3,11,7,3,0,0
2024-07-13,SKU10011,7,16.17,2,6.57,15.18,10.57,24.3,8.3,19.06,10.0,2.0,3.0,5,13,7,3,1,0
2024-07-14,SKU10011,7,16.17,2,7.43,17.16,10.64,24.46,8.4,19.29,7.0,1.0,6.0,6,14,7,3,1,0
2024-07-16,SKU10011,5,11.55,2,7.14,16.5,6.43,14.72,8.33,19.13,7.0,7.0,64.0,1,16,7,3,0,0
2024-07-17,SKU10011,2,4.62,1,7.0,16.17,6.14,14.07,8.37,19.21,5.0,3.0,6.0,2,17,7,3,0,0
2024-07-18,SKU10011,8,18.48,3,7.57,17.49,6.14,14.19,8.37,19.21,2.0,4.0,8.0,3,18,7,3,0,0
2024-07-19,SKU10011,7,16.17,2,6.57,15.18,5.64,13.04,8.17,18.75,8.0,14.0,14.0,4,19,7,3,0,0
2024-07-20,SKU10011,10,23.1,4,6.57,15.18,6.21,14.36,8.23,18.91,7.0,10.0,2.0,5,20,7,3,1,0
2024-07-21,SKU10011,4,9.24,3,6.14,14.19,6.36,14.68,8.23,18.91,10.0,7.0,2.0,6,21,7,3,1,0
2024-07-22,SKU10011,12,27.72,3,6.86,15.84,7.14,16.5,7.83,17.99,4.0,7.0,1.0,0,22,7,3,0,0
2024-07-23,SKU10011,5,11.55,1,6.86,15.84,7.0,16.17,7.93,18.23,12.0,5.0,7.0,1,23,7,3,0,0
