sku_id,week_start,type,value,baseline,ci_lower,ci_upper,step
SKU041,2025-08-04,actual,11.0,4.75,11.0,11.0,0
SKU041,2025-08-11,actual,15.0,6.5,15.0,15.0,0
SKU041,2025-08-18,actual,7.0,8.75,7.0,7.0,0
SKU041,2025-08-25,actual,18.0,8.75,18.0,18.0,0
SKU041,2025-09-01,actual,8.0,12.75,8.0,8.0,0
SKU041,2025-09-08,actual,8.0,12.0,8.0,8.0,0
SKU041,2025-09-15,actual,7.0,10.25,7.0,7.0,0
SKU041,2025-09-22,actual,10.0,10.25,10.0,10.0,0
SKU041,2025-09-29,actual,11.0,8.25,11.0,11.0,0
SKU041,2025-10-06,actual,13.0,9.0,13.0,13.0,0
SKU041,2025-10-13,actual,11.0,10.25,11.0,11.0,0
SKU041,2025-10-20,actual,17.0,11.25,17.0,17.0,0
SKU041,2025-10-27,actual,14.0,13.0,14.0,14.0,0
SKU041,2025-11-03,actual,16.0,13.75,16.0,16.0,0
SKU041,2025-11-10,actual,12.0,14.5,12.0,12.0,0
SKU041,2025-11-17,actual,10.0,14.75,10.0,10.0,0
SKU041,2025-11-24,actual,15.0,12.0,15.0,15.0,0
SKU041,2025-12-01,actual,13.0,14.0,13.0,13.0,0
SKU041,2025-12-08,actual,17.0,13.0,17.0,17.0,0
SKU041,2025-12-15,actual,12.0,13.0,12.0,12.0,0
SKU041,2025-12-22,actual,21.0,27.0,21.0,21.0,0
SKU041,2025-12-29,actual,20.0,23.0,20.0,20.0,0
SKU041,2026-01-05,actual,12.0,12.0,12.0,12.0,0
SKU041,2026-01-12,actual,11.0,12.0,11.0,11.0,0
SKU041,2026-01-19,actual,15.0,22.0,15.0,15.0,0
SKU041,2026-01-26,actual,27.0,20.0,27.0,27.0,0
SKU041,2026-02-02,actual,16.0,15.0,16.0,16.0,0
SKU041,2026-02-09,actual,13.0,13.0,13.0,13.0,0
SKU041,2026-02-16,actual,9.0,10.0,9.0,9.0,0
SKU041,2026-02-23,actual,9.0,10.0,9.0,9.0,0
SKU041,2026-03-02,actual,9.0,11.0,9.0,9.0,0
SKU041,2026-03-09,actual,10.0,12.0,10.0,10.0,0
SKU041,2026-03-16,actual,9.0,17.0,9.0,9.0,0
SKU041,2026-03-23,actual,12.0,13.0,12.0,12.0,0
SKU041,2026-03-30,actual,12.0,11.0,12.0,12.0,0
SKU041,2026-04-06,actual,10.0,16.0,10.0,10.0,0
SKU041,2026-04-13,actual,15.0,11.0,15.0,15.0,0
SKU041,2026-04-20,actual,9.0,5.0,9.0,9.0,0
SKU041,2026-04-27,actual,10.0,15.0,10.0,10.0,0
SKU041,2026-05-04,actual,13.0,15.0,13.0,13.0,0
SKU041,2026-05-11,actual,4.0,6.0,4.0,4.0,0
SKU041,2026-05-18,actual,3.0,13.0,3.0,3.0,0
SKU041,2026-05-25,actual,13.0,13.0,13.0,13.0,0
SKU041,2026-06-01,actual,8.0,12.0,8.0,8.0,0
SKU041,2026-06-08,actual,6.0,13.0,6.0,6.0,0
SKU041,2026-06-15,actual,8.0,6.0,8.0,8.0,0
SKU042,2024-05-27,actual,19.0,0.0,19.0,19.0,0
SKU042,2024-06-03,actual,45.0,19.0,45.0,45.0,0
SKU042,2024-06-10,actual,58.0,32.0,58.0,58.0,0
SKU042,2024-06-17,actual,51.0,40.666666666666664,51.0,51.0,0
SKU042,2024-06-24,actual,46.0,43.25,46.0,46.0,0
SKU042,2024-07-01,actual,70.0,50.0,70.0,70.0,0
SKU042,2024-07-08,actual,56.0,56.25,56.0,56.0,0
SKU042,2024-07-15,actual,68.0,55.75,68.0,68.0,0
SKU042,2024-07-22,actual,48.0,60.0,48.0,48.0,0
SKU042,2024-07-29,actual,59.0,60.5,59.0,59.0,0
SKU042,2024-08-05,actual,52.0,57.75,52.0,52.0,0
SKU042,2024-08-12,actual,128.0,56.75,128.0,128.0,0
SKU042,2024-08-19,actual,62.0,71.75,62.0,62.0,0
SKU042,2024-08-26,actual,61.0,75.25,61.0,61.0,0
SKU042,2024-09-02,actual,45.0,75.75,45.0,45.0,0
SKU042,2024-09-09,actual,51.0,74.0,51.0,51.0,0
SKU042,2024-09-16,actual,59.0,54.75,59.0,59.0,0
SKU042,2024-09-23,actual,57.0,54.0,57.0,57.0,0
SKU042,2024-09-30,actual,59.0,53.0,59.0,59.0,0
SKU042,2024-10-07,actual,65.0,56.5,65.0,65.0,0
SKU042,2024-10-14,actual,66.0,60.0,66.0,66.0,0
SKU042,2024-10-21,actual,91.0,61.75,91.0,91.0,0
SKU042,2024-10-28,actual,56.0,70.25,56.0,56.0,0
SKU042,2024-11-04,actual,56.0,69.5,56.0,56.0,0
SKU042,2024-11-11,actual,44.0,67.25,44.0,44.0,0
SKU042,2024-11-18,actual,51.0,61.75,51.0,51.0,0
SKU042,2024-11-25,actual,47.0,51.75,47.0,47.0,0
SKU042,2024-12-02,actual,31.0,49.5,31.0,31.0,0
SKU042,2024-12-09,actual,33.0,43.25,33.0,33.0,0
SKU042,2024-12-16,actual,31.0,40.5,31.0,31.0,0
SKU042,2024-12-23,actual,73.0,35.5,73.0,73.0,0
SKU042,2024-12-30,actual,45.0,42.0,45.0,45.0,0
SKU042,2025-01-06,actual,38.0,45.5,38.0,38.0,0
SKU042,2025-01-13,actual,43.0,46.75,43.0,43.0,0
SKU042,2025-01-20,actual,57.0,49.75,57.0,57.0,0
SKU042,2025-01-27,actual,39.0,45.75,39.0,39.0,0
SKU042,2025-02-03,actual,27.0,44.25,27.0,27.0,0
SKU042,2025-02-10,actual,32.0,41.5,32.0,32.0,0
SKU042,2025-02-17,actual,35.0,38.75,35.0,35.0,0
SKU042,2025-02-24,actual,33.0,33.25,33.0,33.0,0
SKU042,2025-03-03,actual,29.0,31.75,29.0,29.0,0
SKU042,2025-03-10,actual,43.0,32.25,43.0,43.0,0
SKU042,2025-03-17,actual,38.0,35.0,38.0,38.0,0
SKU042,2025-03-24,actual,31.0,35.75,31.0,31.0,0
SKU042,2025-03-31,actual,34.0,35.25,34.0,34.0,0
SKU042,2025-04-07,actual,51.0,36.5,51.0,51.0,0
SKU042,2025-04-14,actual,32.0,38.5,32.0,32.0,0
SKU042,2025-04-21,actual,50.0,37.0,50.0,50.0,0
SKU042,2025-04-28,actual,60.0,41.75,60.0,60.0,0
SKU042,2025-05-05,actual,50.0,48.25,50.0,50.0,0
SKU042,2025-05-12,actual,61.0,48.0,61.0,61.0,0
SKU042,2025-05-19,actual,53.0,55.25,53.0,53.0,0
SKU042,2025-05-26,actual,40.0,19.0,40.0,40.0,0
SKU042,2025-06-02,actual,51.0,45.0,51.0,51.0,0
SKU042,2025-06-09,actual,57.0,58.0,57.0,57.0,0
SKU042,2025-06-16,actual,45.0,51.0,45.0,45.0,0
SKU042,2025-06-23,actual,55.0,46.0,55.0,55.0,0
SKU042,2025-06-30,actual,56.0,70.0,56.0,56.0,0
SKU042,2025-07-07,actual,54.0,56.0,54.0,54.0,0
SKU042,2025-07-14,actual,57.0,68.0,57.0,57.0,0
SKU042,2025-07-21,actual,71.0,48.0,71.0,71.0,0
SKU042,2025-07-28,actual,53.0,59.0,53.0,53.0,0
SKU042,2025-08-04,actual,70.0,52.0,70.0,70.0,0
SKU042,2025-08-11,actual,105.0,128.0,105.0,105.0,0
SKU042,2025-08-18,actual,60.0,62.0,60.0,60.0,0
SKU042,2025-08-25,actual,43.0,61.0,43.0,43.0,0
SKU042,2025-09-01,actual,54.0,45.0,54.0,54.0,0
SKU042,2025-09-08,actual,51.0,51.0,51.0,51.0,0
SKU042,2025-09-15,actual,48.0,59.0,48.0,48.0,0
SKU042,2025-09-22,actual,57.0,57.0,57.0,57.0,0
SKU042,2025-09-29,actual,48.0,59.0,48.0,48.0,0
SKU042,2025-10-06,actual,62.0,65.0,62.0,62.0,0
SKU042,2025-10-13,actual,49.0,66.0,49.0,49.0,0
SKU042,2025-10-20,actual,100.0,91.0,100.0,100.0,0
SKU042,2025-10-27,actual,51.0,56.0,51.0,51.0,0
SKU042,2025-11-03,actual,46.0,56.0,46.0,46.0,0
SKU042,2025-11-10,actual,48.0,44.0,48.0,48.0,0
SKU042,2025-11-17,actual,44.0,51.0,44.0,44.0,0
SKU042,2025-11-24,actual,47.0,47.0,47.0,47.0,0
SKU042,2025-12-01,actual,39.0,31.0,39.0,39.0,0
SKU042,2025-12-08,actual,36.0,33.0,36.0,36.0,0
SKU042,2025-12-15,actual,46.0,31.0,46.0,46.0,0
SKU042,2025-12-22,actual,73.0,73.0,73.0,73.0,0
SKU042,2025-12-29,actual,31.0,45.0,31.0,31.0,0
SKU042,2026-01-05,actual,36.0,38.0,36.0,36.0,0
SKU042,2026-01-12,actual,35.0,43.0,35.0,35.0,0
SKU042,2026-01-19,actual,48.0,57.0,48.0,48.0,0
SKU042,2026-01-26,actual,49.0,39.0,49.0,49.0,0
SKU042,2026-02-02,actual,29.0,27.0,29.0,29.0,0
SKU042,2026-02-09,actual,31.0,32.0,31.0,31.0,0
SKU042,2026-02-16,actual,39.0,35.0,39.0,39.0,0
SKU042,2026-02-23,actual,34.0,33.0,34.0,34.0,0
SKU042,2026-03-02,actual,38.0,29.0,38.0,38.0,0
SKU042,2026-03-09,actual,39.0,43.0,39.0,39.0,0
SKU042,2026-03-16,actual,37.0,38.0,37.0,37.0,0
SKU042,2026-03-23,actual,36.0,31.0,36.0,36.0,0
SKU042,2026-03-30,actual,38.0,34.0,38.0,38.0,0
SKU042,2026-04-06,actual,36.0,51.0,36.0,36.0,0
SKU042,2026-04-13,actual,35.0,32.0,35.0,35.0,0
SKU042,2026-04-20,actual,47.0,50.0,47.0,47.0,0
SKU042,2026-04-27,actual,58.0,60.0,58.0,58.0,0
SKU042,2026-05-04,actual,60.0,50.0,60.0,60.0,0
SKU042,2026-05-11,actual,37.0,61.0,37.0,37.0,0
SKU042,2026-05-18,actual,56.0,53.0,56.0,56.0,0
SKU042,2026-05-25,actual,40.0,40.0,40.0,40.0,0
SKU042,2026-06-01,actual,43.0,51.0,43.0,43.0,0
SKU042,2026-06-08,actual,48.0,57.0,48.0,48.0,0
SKU042,2026-06-15,actual,50.0,45.0,50.0,50.0,0
SKU043,2025-10-06,actual,11.0,0.0,11.0,11.0,0
SKU043,2025-10-13,actual,34.0,11.0,34.0,34.0,0
SKU043,2025-10-20,actual,50.0,22.5,50.0,50.0,0
SKU043,2025-10-27,actual,11.0,31.666666666666668,11.0,11.0,0
SKU043,2025-11-03,actual,22.0,26.5,22.0,22.0,0
SKU043,2025-11-10,actual,34.0,29.25,34.0,34.0,0
SKU043,2025-11-17,actual,26.0,29.25,26.0,26.0,0
SKU043,2025-11-24,actual,42.0,23.25,42.0,42.0,0
SKU043,2025-12-01,actual,32.0,31.0,32.0,32.0,0
SKU043,2025-12-08,actual,29.0,33.5,29.0,29.0,0
SKU043,2025-12-15,actual,31.0,32.25,31.0,31.0,0
SKU043,2025-12-22,actual,43.0,33.5,43.0,43.0,0
SKU043,2025-12-29,actual,39.0,33.75,39.0,39.0,0
SKU043,2026-01-05,actual,31.0,35.5,31.0,31.0,0
SKU043,2026-01-12,actual,45.0,36.0,45.0,45.0,0
SKU043,2026-01-19,actual,47.0,39.5,47.0,47.0,0
SKU043,2026-01-26,actual,43.0,40.5,43.0,43.0,0
SKU043,2026-02-02,actual,41.0,41.5,41.0,41.0,0
SKU043,2026-02-09,actual,39.0,44.0,39.0,39.0,0
SKU043,2026-02-16,actual,41.0,42.5,41.0,41.0,0
SKU043,2026-02-23,actual,47.0,41.0,47.0,47.0,0
SKU043,2026-03-02,actual,43.0,42.0,43.0,43.0,0
SKU043,2026-03-09,actual,50.0,42.5,50.0,50.0,0
SKU043,2026-03-16,actual,54.0,45.25,54.0,54.0,0
SKU043,2026-03-23,actual,42.0,48.5,42.0,42.0,0
SKU043,2026-03-30,actual,64.0,47.25,64.0,64.0,0
SKU043,2026-04-06,actual,37.0,52.5,37.0,37.0,0
SKU043,2026-04-13,actual,42.0,49.25,42.0,42.0,0
SKU043,2026-04-20,actual,56.0,46.25,56.0,56.0,0
SKU043,2026-04-27,actual,54.0,49.75,54.0,54.0,0
SKU043,2026-05-04,actual,57.0,47.25,57.0,57.0,0
SKU043,2026-05-11,actual,43.0,52.25,43.0,43.0,0
SKU043,2026-05-18,actual,45.0,52.5,45.0,45.0,0
SKU043,2026-05-25,actual,41.0,49.75,41.0,41.0,0
SKU043,2026-06-01,actual,36.0,46.5,36.0,36.0,0
SKU043,2026-06-08,actual,40.0,41.25,40.0,40.0,0
SKU043,2026-06-15,actual,28.0,40.5,28.0,28.0,0
SKU044,2025-08-04,actual,9.0,0.0,9.0,9.0,0
SKU044,2025-08-11,actual,33.0,9.0,33.0,33.0,0
SKU044,2025-08-18,actual,11.0,21.0,11.0,11.0,0
SKU044,2025-08-25,actual,4.0,17.666666666666668,4.0,4.0,0
SKU044,2025-09-01,actual,23.0,14.25,23.0,23.0,0
SKU044,2025-09-08,actual,7.0,17.75,7.0,7.0,0
SKU044,2025-09-15,actual,10.0,11.25,10.0,10.0,0
SKU044,2025-09-22,actual,19.0,11.0,19.0,19.0,0
SKU044,2025-09-29,actual,13.0,14.75,13.0,13.0,0
SKU044,2025-10-06,actual,9.0,12.25,9.0,9.0,0
SKU044,2025-10-13,actual,12.0,12.75,12.0,12.0,0
SKU044,2025-10-20,actual,22.0,13.25,22.0,22.0,0
SKU044,2025-10-27,actual,12.0,14.0,12.0,12.0,0
SKU044,2025-11-03,actual,15.0,13.75,15.0,15.0,0
SKU044,2025-11-10,actual,8.0,15.25,8.0,8.0,0
SKU044,2025-11-17,actual,15.0,14.25,15.0,15.0,0
SKU044,2025-11-24,actual,7.0,12.5,7.0,7.0,0
SKU044,2025-12-01,actual,9.0,11.25,9.0,9.0,0
SKU044,2025-12-08,actual,10.0,9.75,10.0,10.0,0
SKU044,2025-12-15,actual,5.0,10.25,5.0,5.0,0
SKU044,2025-12-22,actual,14.0,7.75,14.0,14.0,0
SKU044,2025-12-29,actual,8.0,9.5,8.0,8.0,0
SKU044,2026-01-05,actual,5.0,9.25,5.0,5.0,0
SKU044,2026-01-12,actual,6.0,8.0,6.0,6.0,0
SKU044,2026-01-19,actual,17.0,8.25,17.0,17.0,0
SKU044,2026-01-26,actual,17.0,9.0,17.0,17.0,0
SKU044,2026-02-02,actual,9.0,11.25,9.0,9.0,0
SKU044,2026-02-09,actual,8.0,12.25,8.0,8.0,0
SKU044,2026-02-16,actual,12.0,12.75,12.0,12.0,0
SKU044,2026-02-23,actual,4.0,11.5,4.0,4.0,0
SKU044,2026-03-02,actual,6.0,8.25,6.0,6.0,0
SKU044,2026-03-09,actual,8.0,7.5,8.0,8.0,0
SKU044,2026-03-16,actual,11.0,7.5,11.0,11.0,0
SKU044,2026-03-23,actual,9.0,7.25,9.0,9.0,0
SKU044,2026-03-30,actual,10.0,8.5,10.0,10.0,0
SKU044,2026-04-06,actual,13.0,9.5,13.0,13.0,0
SKU044,2026-04-13,actual,12.0,10.75,12.0,12.0,0
SKU044,2026-04-20,actual,9.0,11.0,9.0,9.0,0
SKU044,2026-04-27,actual,13.0,11.0,13.0,13.0,0
SKU044,2026-05-04,actual,21.0,11.75,21.0,21.0,0
SKU044,2026-05-11,actual,9.0,13.75,9.0,9.0,0
SKU044,2026-05-18,actual,13.0,13.0,13.0,13.0,0
SKU044,2026-05-25,actual,14.0,14.0,14.0,14.0,0
SKU044,2026-06-01,actual,15.0,14.25,15.0,15.0,0
SKU044,2026-06-08,actual,16.0,12.75,16.0,16.0,0
SKU044,2026-06-15,actual,11.0,14.5,11.0,11.0,0
SKU045,2024-05-27,actual,4.0,0.0,4.0,4.0,0
SKU045,2024-06-03,actual,6.0,4.0,6.0,6.0,0
SKU045,2024-06-10,actual,7.0,5.0,7.0,7.0,0
SKU045,2024-06-17,actual,7.0,5.666666666666667,7.0,7.0,0
SKU045,2024-06-24,actual,9.0,6.0,9.0,9.0,0
SKU045,2024-07-01,actual,6.0,7.25,6.0,6.0,0
SKU045,2024-07-08,actual,9.0,7.25,9.0,9.0,0
SKU045,2024-07-15,actual,7.0,7.75,7.0,7.0,0
SKU045,2024-07-22,actual,13.0,7.75,13.0,13.0,0
SKU045,2024-07-29,actual,8.0,8.75,8.0,8.0,0
SKU045,2024-08-05,actual,10.0,9.25,10.0,10.0,0
SKU045,2024-08-12,actual,18.0,9.5,18.0,18.0,0
SKU045,2024-08-19,actual,9.0,12.25,9.0,9.0,0
SKU045,2024-08-26,actual,11.0,11.25,11.0,11.0,0
SKU045,2024-09-02,actual,10.0,12.0,10.0,10.0,0
SKU045,2024-09-09,actual,26.0,12.0,26.0,26.0,0
SKU045,2024-09-16,actual,13.0,14.0,13.0,13.0,0
SKU045,2024-09-23,actual,16.0,15.0,16.0,16.0,0
SKU045,2024-09-30,actual,11.0,16.25,11.0,11.0,0
SKU045,2024-10-07,actual,16.0,16.5,16.0,16.0,0
SKU045,2024-10-14,actual,21.0,14.0,21.0,21.0,0
SKU045,2024-10-21,actual,33.0,16.0,33.0,33.0,0
SKU045,2024-10-28,actual,21.0,20.25,21.0,21.0,0
SKU045,2024-11-04,actual,21.0,22.75,21.0,21.0,0
SKU045,2024-11-11,actual,12.0,24.0,12.0,12.0,0
SKU045,2024-11-18,actual,18.0,21.75,18.0,18.0,0
SKU045,2024-11-25,actual,15.0,18.0,15.0,15.0,0
SKU045,2024-12-02,actual,13.0,16.5,13.0,13.0,0
SKU045,2024-12-09,actual,18.0,14.5,18.0,18.0,0
SKU045,2024-12-16,actual,10.0,16.0,10.0,10.0,0
SKU045,2024-12-23,actual,19.0,14.0,19.0,19.0,0
SKU045,2024-12-30,actual,13.0,15.0,13.0,13.0,0
SKU045,2025-01-06,actual,9.0,15.0,9.0,9.0,0
SKU045,2025-01-13,actual,21.0,12.75,21.0,21.0,0
SKU045,2025-01-20,actual,27.0,15.5,27.0,27.0,0
SKU045,2025-01-27,actual,23.0,17.5,23.0,23.0,0
SKU045,2025-02-03,actual,10.0,20.0,10.0,10.0,0
SKU045,2025-02-10,actual,16.0,20.25,16.0,16.0,0
SKU045,2025-02-17,actual,9.0,19.0,9.0,9.0,0
SKU045,2025-02-24,actual,11.0,14.5,11.0,11.0,0
SKU045,2025-03-03,actual,15.0,11.5,15.0,15.0,0
SKU045,2025-03-10,actual,9.0,12.75,9.0,9.0,0
SKU045,2025-03-17,actual,14.0,11.0,14.0,14.0,0
SKU045,2025-03-24,actual,8.0,12.25,8.0,8.0,0
SKU045,2025-03-31,actual,9.0,11.5,9.0,9.0,0
SKU045,2025-04-07,actual,5.0,10.0,5.0,5.0,0
SKU045,2025-04-14,actual,12.0,9.0,12.0,12.0,0
SKU045,2025-04-21,actual,6.0,8.5,6.0,6.0,0
SKU045,2025-04-28,actual,15.0,8.0,15.0,15.0,0
SKU045,2025-05-05,actual,6.0,9.5,6.0,6.0,0
SKU045,2025-05-12,actual,8.0,9.75,8.0,8.0,0
SKU045,2025-05-19,actual,6.0,8.75,6.0,6.0,0
SKU045,2025-05-26,actual,9.0,4.0,9.0,9.0,0
SKU045,2025-06-02,actual,13.0,6.0,13.0,13.0,0
SKU045,2025-06-09,actual,10.0,7.0,10.0,10.0,0
SKU045,2025-06-16,actual,10.0,7.0,10.0,10.0,0
SKU045,2025-06-23,actual,13.0,9.0,13.0,13.0,0
SKU045,2025-06-30,actual,13.0,6.0,13.0,13.0,0
SKU045,2025-07-07,actual,16.0,9.0,16.0,16.0,0
SKU045,2025-07-14,actual,6.0,7.0,6.0,6.0,0
SKU045,2025-07-21,actual,11.0,13.0,11.0,11.0,0
SKU045,2025-07-28,actual,10.0,8.0,10.0,10.0,0
SKU045,2025-08-04,actual,15.0,10.0,15.0,15.0,0
SKU045,2025-08-11,actual,21.0,18.0,21.0,21.0,0
SKU045,2025-08-18,actual,17.0,9.0,17.0,17.0,0
SKU045,2025-08-25,actual,20.0,11.0,20.0,20.0,0
SKU045,2025-09-01,actual,14.0,10.0,14.0,14.0,0
SKU045,2025-09-08,actual,16.0,26.0,16.0,16.0,0
SKU045,2025-09-15,actual,18.0,13.0,18.0,18.0,0
SKU045,2025-09-22,actual,22.0,16.0,22.0,22.0,0
SKU045,2025-09-29,actual,11.0,11.0,11.0,11.0,0
SKU045,2025-10-06,actual,19.0,16.0,19.0,19.0,0
SKU045,2025-10-13,actual,24.0,21.0,24.0,24.0,0
SKU045,2025-10-20,actual,45.0,33.0,45.0,45.0,0
SKU045,2025-10-27,actual,20.0,21.0,20.0,20.0,0
SKU045,2025-11-03,actual,20.0,21.0,20.0,20.0,0
SKU045,2025-11-10,actual,12.0,12.0,12.0,12.0,0
SKU045,2025-11-17,actual,11.0,18.0,11.0,11.0,0
SKU045,2025-11-24,actual,11.0,15.0,11.0,11.0,0
SKU045,2025-12-01,actual,7.0,13.0,7.0,7.0,0
SKU045,2025-12-08,actual,22.0,18.0,22.0,22.0,0
SKU045,2025-12-15,actual,22.0,10.0,22.0,22.0,0
SKU045,2025-12-22,actual,30.0,19.0,30.0,30.0,0
SKU045,2025-12-29,actual,19.0,13.0,19.0,19.0,0
SKU045,2026-01-05,actual,20.0,9.0,20.0,20.0,0
SKU045,2026-01-12,actual,19.0,21.0,19.0,19.0,0
SKU045,2026-01-19,actual,23.0,27.0,23.0,23.0,0
SKU045,2026-01-26,actual,29.0,23.0,29.0,29.0,0
SKU045,2026-02-02,actual,12.0,10.0,12.0,12.0,0
SKU045,2026-02-09,actual,7.0,16.0,7.0,7.0,0
SKU045,2026-02-16,actual,6.0,9.0,6.0,6.0,0
SKU045,2026-02-23,actual,11.0,11.0,11.0,11.0,0
SKU045,2026-03-02,actual,9.0,15.0,9.0,9.0,0
SKU045,2026-03-09,actual,8.0,9.0,8.0,8.0,0
SKU045,2026-03-16,actual,9.0,14.0,9.0,9.0,0
SKU045,2026-03-23,actual,13.0,8.0,13.0,13.0,0
SKU045,2026-03-30,actual,14.0,9.0,14.0,14.0,0
SKU045,2026-04-06,actual,9.0,5.0,9.0,9.0,0
SKU045,2026-04-13,actual,17.0,12.0,17.0,17.0,0
SKU045,2026-04-20,actual,15.0,6.0,15.0,15.0,0
SKU045,2026-04-27,actual,9.0,15.0,9.0,9.0,0
SKU045,2026-05-04,actual,14.0,6.0,14.0,14.0,0
SKU045,2026-05-11,actual,9.0,8.0,9.0,9.0,0
SKU045,2026-05-18,actual,10.0,6.0,10.0,10.0,0
SKU045,2026-05-25,actual,10.0,9.0,10.0,10.0,0
SKU045,2026-06-01,actual,16.0,13.0,16.0,16.0,0
SKU045,2026-06-08,actual,8.0,10.0,8.0,8.0,0
SKU045,2026-06-15,actual,10.0,10.0,10.0,10.0,0
SKU046,2024-05-27,actual,7.0,0.0,7.0,7.0,0
SKU046,2024-06-03,actual,27.0,7.0,27.0,27.0,0
SKU046,2024-06-10,actual,20.0,17.0,20.0,20.0,0
SKU046,2024-06-17,actual,24.0,18.0,24.0,24.0,0
SKU046,2024-06-24,actual,22.0,19.5,22.0,22.0,0
SKU046,2024-07-01,actual,13.0,23.25,13.0,13.0,0
SKU046,2024-07-08,actual,17.0,19.75,17.0,17.0,0
SKU046,2024-07-15,actual,16.0,19.0,16.0,16.0,0
SKU046,2024-07-22,actual,21.0,17.0,21.0,21.0,0
SKU046,2024-07-29,actual,16.0,16.75,16.0,16.0,0
SKU046,2024-08-05,actual,16.0,17.5,16.0,16.0,0
SKU046,2024-08-12,actual,40.0,17.25,40.0,40.0,0
SKU046,2024-08-19,actual,19.0,23.25,19.0,19.0,0
SKU046,2024-08-26,actual,12.0,22.75,12.0,12.0,0
SKU046,2024-09-02,actual,14.0,21.75,14.0,14.0,0
SKU046,2024-09-09,actual,11.0,21.25,11.0,11.0,0
SKU046,2024-09-16,actual,20.0,14.0,20.0,20.0,0
SKU046,2024-09-23,actual,7.0,14.25,7.0,7.0,0
SKU046,2024-09-30,actual,15.0,13.0,15.0,15.0,0
SKU046,2024-10-07,actual,7.0,13.25,7.0,7.0,0
SKU046,2024-10-14,actual,16.0,12.25,16.0,16.0,0
SKU046,2024-10-21,actual,19.0,11.25,19.0,19.0,0
SKU046,2024-10-28,actual,10.0,14.25,10.0,10.0,0
SKU046,2024-11-04,actual,16.0,13.0,16.0,16.0,0
SKU046,2024-11-11,actual,11.0,15.25,11.0,11.0,0
SKU046,2024-11-18,actual,9.0,14.0,9.0,9.0,0
SKU046,2024-11-25,actual,6.0,11.5,6.0,6.0,0
SKU046,2024-12-02,actual,12.0,10.5,12.0,12.0,0
SKU046,2024-12-09,actual,13.0,9.5,13.0,13.0,0
SKU046,2024-12-16,actual,22.0,10.0,22.0,22.0,0
SKU046,2024-12-23,actual,31.0,13.25,31.0,31.0,0
SKU046,2024-12-30,actual,21.0,19.5,21.0,21.0,0
SKU046,2025-01-06,actual,12.0,21.75,12.0,12.0,0
SKU046,2025-01-13,actual,16.0,21.5,16.0,16.0,0
SKU046,2025-01-20,actual,37.0,20.0,37.0,37.0,0
SKU046,2025-01-27,actual,23.0,21.5,23.0,23.0,0
SKU046,2025-02-03,actual,22.0,22.0,22.0,22.0,0
SKU046,2025-02-10,actual,25.0,24.5,25.0,25.0,0
SKU046,2025-02-17,actual,21.0,26.75,21.0,21.0,0
SKU046,2025-02-24,actual,24.0,22.75,24.0,24.0,0
SKU046,2025-03-03,actual,23.0,23.0,23.0,23.0,0
SKU046,2025-03-10,actual,28.0,23.25,28.0,28.0,0
SKU046,2025-03-17,actual,24.0,24.0,24.0,24.0,0
SKU046,2025-03-24,actual,21.0,24.75,21.0,21.0,0
SKU046,2025-03-31,actual,28.0,24.0,28.0,28.0,0
SKU046,2025-04-07,actual,20.0,25.25,20.0,20.0,0
SKU046,2025-04-14,actual,17.0,23.25,17.0,17.0,0
SKU046,2025-04-21,actual,30.0,21.5,30.0,30.0,0
SKU046,2025-04-28,actual,57.0,23.75,57.0,57.0,0
SKU046,2025-05-05,actual,35.0,31.0,35.0,35.0,0
SKU046,2025-05-12,actual,25.0,34.75,25.0,25.0,0
SKU046,2025-05-19,actual,18.0,36.75,18.0,18.0,0
SKU046,2025-05-26,actual,25.0,7.0,25.0,25.0,0
SKU046,2025-06-02,actual,25.0,27.0,25.0,25.0,0
SKU046,2025-06-09,actual,18.0,20.0,18.0,18.0,0
SKU046,2025-06-16,actual,15.0,24.0,15.0,15.0,0
SKU046,2025-06-23,actual,13.0,22.0,13.0,13.0,0
SKU046,2025-06-30,actual,22.0,13.0,22.0,22.0,0
SKU046,2025-07-07,actual,22.0,17.0,22.0,22.0,0
SKU046,2025-07-14,actual,18.0,16.0,18.0,18.0,0
SKU046,2025-07-21,actual,17.0,21.0,17.0,17.0,0
SKU046,2025-07-28,actual,19.0,16.0,19.0,19.0,0
SKU046,2025-08-04,actual,17.0,16.0,17.0,17.0,0
SKU046,2025-08-11,actual,42.0,40.0,42.0,42.0,0
SKU046,2025-08-18,actual,13.0,19.0,13.0,13.0,0
SKU046,2025-08-25,actual,21.0,12.0,21.0,21.0,0
SKU046,2025-09-01,actual,11.0,14.0,11.0,11.0,0
SKU046,2025-09-08,actual,14.0,11.0,14.0,14.0,0
SKU046,2025-09-15,actual,19.0,20.0,19.0,19.0,0
SKU046,2025-09-22,actual,14.0,7.0,14.0,14.0,0
SKU046,2025-09-29,actual,14.0,15.0,14.0,14.0,0
SKU046,2025-10-06,actual,4.0,7.0,4.0,4.0,0
SKU046,2025-10-13,actual,19.0,16.0,19.0,19.0,0
SKU046,2025-10-20,actual,33.0,19.0,33.0,33.0,0
SKU046,2025-10-27,actual,13.0,10.0,13.0,13.0,0
SKU046,2025-11-03,actual,9.0,16.0,9.0,9.0,0
SKU046,2025-11-10,actual,15.0,11.0,15.0,15.0,0
